Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural
CAR002,9.15,10,51.9,2748.0,33.7,1,2,369.6,0.63,2.08,91.93,8.6925,0,1,0
CAR045,25.2,20,60.8,1604.0,31.1,1,1,395.0,0.27,1.19,62.86,9.531,1,0,0
CAR191,2.77,10,47.2,2547.0,25.8,0,1,94.1,0.77,3.8,174.86,2.6315,1,0,0
CAR127,37.79,0,119.9798341503608,2312.0,6.5,1,0,145.6,0.16,3.03,81.57,5.963,0,1,0
CAR018,39.49,20,72.0,1407.0,19.7,1,1,116.6,0.43,2.12,132.03,20.581,1,0,0
CAR026,36.25,20,22.1,2879.0,33.2,1,2,174.0,0.76,0.28,6.48,1.066,0,1,0
CAR092,41.64,20,50.0,1728.0,25.4,0,1,387.6,0.25,2.4,139.47,21.003,1,0,0
CAR098,5.59,10,180.0,1634.0,24.2,1,2,388.0,0.87,0.5,29.36,4.459,1,0,0
CAR111,40.47,10,78.0,3003.0,32.0,1,2,442.7,0.71,0.88,71.9,11.593,1,0,0
CAR164,8.61,20,21.6,2855.0,42.9,1,2,105.8,0.34,3.56,71.93,8.179499999999999,1,0,0
CAR177,6.93,10,40.4,2176.0,15.0,0,1,259.3,0.43,3.75,132.67,6.583499999999999,1,0,0
CAR125,29.39,85,53.9,700.0,27.85,0,0,171.8,0.68,3.62,171.21,27.9205,1,0,0
CAR173,37.37,20,66.1,1443.0,25.0,1,0,95.0,0.67,4.22,280.01,35.01175,0,0,1
CAR135,25.13,20,76.4,2771.0,30.0,1,1,147.7,0.55,3.1,232.18,23.8735,0,1,0
CAR044,6.47,20,79.3,1525.0,35.3,1,0,428.8,0.4,0.87,70.89,6.1465,1,0,0
CAR073,23.25,10,88.5,2489.0,30.0,0,0,305.8,0.39,3.93,315.23,22.0875,1,0,0
CAR142,9.24,20,70.6,2007.0,40.3,0,0,102.0,0.78,3.08,205.84,8.778,0,1,0
CAR124,9.72,20,31.2,1958.0,26.4,1,2,278.7,0.54,2.61,80.15,9.234,1,0,0
CAR087,23.14,10,63.5,2180.0,36.7,0,1,315.5,0.47,1.44,86.56,11.766,1,0,0
CAR076,22.65,20,55.5,2084.0,31.9,0,2,127.5,0.77,1.68,79.26,13.262,1,0,0
CAR126,32.0,20,51.3,1833.0,27.85,1,2,132.6,0.32,3.76,183.75,30.4,1,0,0
CAR072,11.17,10,91.6,2362.0,29.1,1,1,428.5,0.81,1.46,124.56,10.6115,1,0,0
CAR147,5.93,20,40.7,2323.0,22.2,1,1,437.3,0.32,0.76,32.43,5.197,0,0,1
CAR019,41.32,20,75.5,1516.0,15.6,0,0,324.7,0.82,3.8,259.29,34.711,0,1,0
CAR053,6.64,20,40.2,2666.0,12.4,1,0,398.6,0.4,2.5,99.51,6.308,0,0,1
CAR181,32.74,10,78.9,2133.0,24.0,0,0,305.8,0.54,1.7,124.37,14.38,1,0,0
CAR049,30.22,10,20.8,1969.0,18.7,1,0,213.1,0.32,3.21,59.54,6.157,0,1,0
CAR017,29.48,10,42.2,2465.0,25.8,1,1,240.7,0.14,1.54,67.28,7.33,0,1,0
CAR173,35.59,0,55.3,2214.0,41.0,1,1,129.5,0.24,4.3,227.68,25.844,1,0,0
CAR181,2.45,20,79.3,3039.0,33.0,1,1,111.4,0.35,1.21,83.54,2.3275,1,0,0
CAR027,31.34,20,64.3,2194.0,42.5,1,1,311.0,0.65,4.09,259.36,29.773,1,0,0
CAR175,20.55,10,60.0,2052.0,27.7,0,0,379.5,0.84,0.85,51.5,6.816,1,0,0
CAR112,15.21,10,32.3,2463.0,32.3,0,2,209.3,0.57,2.18,69.36,8.237,0,1,0
CAR125,17.84,10,97.1,2252.0,27.1,1,1,349.6,0.4,4.01,366.42,16.948,0,0,1
CAR103,18.29,20,21.2,1266.0,38.3,1,0,435.0,0.56,1.33,25.32,3.34,0,0,1
CAR007,34.55,20,36.7,1535.0,11.9,0,2,233.6,0.49,1.56,50.31,7.912,0,0,1
CAR159,16.13,10,48.4,2627.0,27.0,1,0,259.3,0.14,4.27,210.72,15.323499999999996,0,1,0
CAR173,16.8,10,23.4,2392.0,31.3,1,2,259.3,0.36,2.76,64.84,8.773,0,1,0
CAR171,31.23,20,26.3,2208.0,25.0,1,1,329.8,0.19,0.94,21.66,3.697,1,0,0
CAR038,6.11,85,54.9,1155.0,37.3,1,1,428.6,0.56,3.3,182.02,5.8045,1,0,0
CAR178,12.87,20,84.3,2466.0,30.6,1,0,327.0,0.45,2.1,175.48,12.226499999999998,0,0,1
CAR017,7.36,10,84.2,1103.0,22.1,0,2,407.4,0.5,2.41,196.11,6.992,0,1,0
CAR009,20.97,10,66.6,2720.0,30.2,0,1,415.1,0.9,4.24,288.49,19.9215,0,0,1
CAR043,31.67,20,70.8,2713.0,21.8,1,1,245.6,0.87,1.77,118.59,22.178,1,0,0
CAR166,15.94,20,49.0,2176.0,32.4,0,0,277.5,0.68,0.99,50.85,6.739,1,0,0
CAR072,16.51,10,50.9,830.0,19.8,1,1,355.3,0.06,3.04,153.31,15.584,0,1,0
CAR050,32.37,10,43.8,1432.0,18.4,1,2,259.3,0.5,4.18,179.34,21.646,1,0,0
CAR188,19.49,10,86.0,2208.0,26.7,1,0,329.4,0.6,1.28,98.01,12.9,1,0,0
CAR130,10.29,85,46.7,2899.0,39.7,1,2,232.9,0.7,1.1,47.65,9.7755,1,0,0
CAR003,29.02,85,47.8,2065.0,20.2,1,2,212.4,0.4,1.62,74.34,26.752,1,0,0
CAR177,36.84,10,17.1,906.0,26.9,1,0,343.0,0.8,0.55,9.3,1.025,0,1,0
CAR021,41.81,10,71.4,2895.0,37.7,0,1,135.1,0.15,1.47,106.07,12.255,0,1,0
CAR106,9.27,0,39.7,2538.0,31.7,1,1,358.0,0.44,2.33,83.15,8.8065,0,0,1
CAR113,43.43,10,78.8,2515.0,27.85,1,0,92.7,0.31,4.29,290.65,29.086,0,1,0
CAR081,41.98,20,41.9,2421.0,27.85,0,1,393.3,0.36,2.29,92.55,12.824,0,1,0
CAR180,27.34,10,45.4,1419.0,41.5,0,2,161.3,0.15,3.18,144.75,19.114,1,0,0
CAR101,43.72,20,17.2,1826.0,27.5,0,0,259.3,0.11,1.46,23.13,2.565,0,1,0
CAR149,21.15,10,32.9,1260.0,27.85,1,2,186.4,0.52,1.19,34.86,5.226,1,0,0
CAR076,39.67,20,67.6,2637.0,27.8,0,0,247.1,0.35,1.42,95.51,14.575,1,0,0
CAR196,31.18,0,50.7,2414.0,28.9,1,0,218.6,0.08,0.53,27.07,2.294,1,0,0
CAR085,23.61,20,10.2,2105.0,36.8,1,1,329.7,0.31,1.88,17.19,2.563,0,1,0
CAR180,18.13,0,63.7,3384.0,31.3,1,1,174.6,0.26,2.71,160.74,14.815,0,1,0
CAR122,43.76,20,68.8,2702.0,27.85,1,0,82.9,0.31,1.91,119.92,16.84,0,1,0
CAR162,28.55,20,78.5,7000.0,26.2,1,2,415.3,0.46,1.41,103.72,19.14,1,0,0
CAR099,30.4,10,23.2,1992.0,35.1,0,1,326.3,0.63,4.36,91.02,14.049,1,0,0
CAR189,8.86,20,47.3,1801.0,36.5,0,0,390.6,0.36,0.94,43.86,5.506,0,1,0
CAR140,31.18,20,47.4,2414.0,23.0,1,0,259.3,0.72,3.2,156.76,23.315,0,0,1
CAR195,26.06,0,180.0,2747.0,33.6,0,1,92.4,0.36,3.02,189.1,18.437,1,0,0
CAR039,11.45,20,78.8,2421.0,33.3,1,1,116.0,0.45,1.56,120.74,10.8775,1,0,0
CAR005,16.15,20,29.1,2208.0,25.5,1,2,366.3,0.69,3.25,98.17,15.342499999999998,0,1,0
CAR121,19.21,10,67.2,2494.0,31.0,1,1,326.2,0.79,1.72,117.24,17.812,1,0,0
CAR098,33.74,10,57.0,2806.0,31.1,0,1,256.3,0.82,3.37,169.53,21.424,0,1,0
CAR094,21.16,20,42.6,732.0,45.9,1,0,270.5,0.35,3.17,122.78,19.233,1,0,0
CAR063,2.69,0,48.5,3313.0,25.0,0,2,233.8,0.73,2.55,118.53,2.5555,0,1,0
CAR066,5.08,10,16.2,3177.0,16.7,0,1,112.2,0.8,2.47,40.68,4.826,0,1,0
CAR014,41.57,20,78.1,2000.0,24.2,0,0,143.4,0.24,1.36,106.31,15.456,1,0,0
CAR177,10.25,10,34.5,2281.0,12.8,1,1,134.7,0.5,3.08,92.07,9.7375,1,0,0
CAR139,10.6,20,77.5,2067.0,23.5,0,1,197.0,0.24,4.42,349.22,10.07,0,0,1
CAR176,32.09,0,42.1,2106.0,33.3,1,2,286.2,0.29,4.16,150.24,16.773,1,0,0
CAR040,18.35,10,30.4,2129.0,30.6,0,0,412.9,0.42,0.53,14.41,1.858,1,0,0
CAR172,40.96,10,68.3,1899.0,19.2,0,1,162.4,0.42,2.84,195.07,20.173,0,0,1
CAR149,4.9,20,62.2,4159.0,27.85,1,1,259.3,0.89,1.52,89.58,4.655,0,1,0
CAR141,37.8,20,65.0,2009.0,32.9,1,2,98.1,0.88,4.32,272.5,35.01175,1,0,0
CAR145,36.68,20,50.9,2428.0,28.7,1,1,129.0,0.3,0.75,32.9,5.71,1,0,0
CAR126,29.24,10,78.2,1938.0,31.1,0,2,245.6,0.55,3.35,232.44,27.778,0,1,0
CAR061,17.29,20,82.8,1446.0,19.0,1,2,145.4,0.24,1.02,76.6,12.335,0,0,1
CAR127,17.32,10,56.1,2115.0,22.5,1,1,255.4,0.62,2.96,157.47,16.454,0,1,0
CAR011,20.24,0,43.4,1791.0,26.0,1,2,362.8,0.72,3.74,159.31,19.228,1,0,0
CAR160,20.76,20,63.0,2823.0,39.1,0,2,419.8,0.07,2.28,148.71,19.722,0,0,1
CAR171,18.42,20,59.7,2049.0,36.4,1,1,440.6,0.48,0.51,31.19,5.319,1,0,0
CAR106,38.17,20,61.2,2002.0,28.3,1,1,396.7,0.75,0.88,54.14,8.414,0,0,1
CAR002,39.33,20,56.9,2755.0,27.2,0,1,246.5,0.38,3.67,193.05,28.086,1,0,0
CAR067,2.33,10,53.4,2289.0,22.4,1,1,282.3,0.09,3.64,200.86,2.2135,1,0,0
CAR146,22.15,10,74.4,3999.0,22.3,0,0,320.5,0.62,4.13,292.25,21.0425,1,0,0
CAR069,39.75,10,67.9,1261.0,28.0,0,2,112.2,0.85,1.46,103.51,12.731,0,1,0
CAR132,14.13,10,24.6,792.0,31.4,0,0,186.4,0.08,3.83,97.63,7.821,0,0,1
CAR154,42.27,0,28.1,2960.0,20.6,1,1,391.8,0.51,3.13,85.37,10.011,1,0,0
CAR089,29.51,10,65.7,2036.0,33.7,1,1,307.4,0.41,1.47,93.18,12.906,1,0,0
CAR045,39.61,10,77.2,2240.0,33.8,0,1,431.3,0.21,1.2,81.24,9.449,0,0,1
CAR182,18.4,0,58.3,2035.0,31.4,1,2,315.3,0.1,4.2,249.13,17.479999999999997,1,0,0
CAR097,28.67,10,61.0,2208.0,26.4,0,1,159.8,0.38,1.02,57.42,6.532,0,1,0
CAR115,39.9,20,57.5,1522.0,26.1,0,1,388.8,0.34,1.45,70.96,10.265,0,0,1
CAR089,13.33,10,47.0,1160.0,42.3,1,1,122.0,0.47,3.87,164.09,12.6635,1,0,0
CAR095,37.96,20,45.2,2248.0,30.5,0,0,126.7,0.1,3.29,151.07,19.601,1,0,0
CAR060,9.96,10,56.3,1825.0,7.8,0,2,70.3,0.9,3.13,176.25,9.462,0,1,0
CAR152,44.89,20,34.1,2208.0,20.1,0,0,240.1,0.79,2.99,98.58,12.218,0,1,0
CAR036,35.35,20,74.8,1887.0,20.0,1,0,154.0,0.64,1.31,98.96,15.766,1,0,0
CAR189,40.82,85,85.0,1942.0,28.3,1,0,335.7,0.12,0.62,49.03,14.786,0,1,0
CAR108,6.64,10,48.8,4108.0,23.5,1,1,259.3,0.29,1.46,64.37,6.308,0,1,0
CAR091,28.18,0,50.1,2790.0,14.7,0,0,167.2,0.86,2.54,131.1,11.344,0,1,0
CAR114,41.45,10,11.1,1852.0,26.6,1,0,412.8,0.12,4.29,48.39,5.203,0,0,1
CAR144,20.18,20,65.3,2288.0,18.5,0,1,264.9,0.81,4.24,265.89,19.171,0,0,1
CAR052,19.31,10,17.9,1925.0,23.1,1,2,344.0,0.11,1.48,26.79,3.914,1,0,0
CAR196,19.34,20,33.2,1975.0,16.7,1,0,286.2,0.25,0.25,8.56,1.296,1,0,0
CAR056,10.04,10,33.9,2029.0,27.85,1,1,193.2,0.87,1.31,38.15,5.058,0,1,0
CAR103,16.35,85,42.2,2521.0,41.8,0,1,204.1,0.37,3.98,169.21,15.5325,0,0,1
CAR098,36.68,20,23.2,2124.0,28.6,1,2,146.9,0.64,1.39,32.89,5.541,0,1,0
CAR188,43.09,20,57.9,2208.0,24.7,1,2,150.4,0.11,0.81,48.26,8.61,1,0,0
CAR127,14.43,10,15.4,3437.0,34.3,0,1,418.8,0.5,4.06,63.21,8.394,1,0,0
CAR110,12.2,20,33.7,747.0,33.6,1,0,81.1,0.36,4.03,137.82,11.589999999999998,0,1,0
CAR068,32.67,20,29.9,1913.0,28.1,1,0,369.7,0.07,1.1,33.01,4.92,1,0,0
CAR058,34.49,10,32.4,2611.0,27.85,1,1,90.6,0.63,2.68,91.17,12.889,1,0,0
CAR005,33.21,10,45.9,1607.0,25.9,1,1,268.6,0.49,1.55,74.14,9.488,0,0,1
CAR196,43.85,0,43.3,2702.0,35.1,0,0,173.5,0.43,2.99,126.77,11.423,1,0,0
CAR144,15.3,85,66.9,2413.0,27.0,1,2,83.0,0.51,4.37,267.34,14.535,0,0,1
CAR073,40.3,20,43.3,2992.0,21.5,0,1,196.3,0.4,3.27,126.06,21.384,1,0,0
CAR171,13.78,20,62.8,2408.0,34.8,0,1,150.6,0.68,3.31,210.35,13.091,0,0,1
CAR035,41.09,10,22.9,3038.0,16.3,0,1,299.1,0.32,0.91,20.05,2.66,1,0,0
CAR185,3.57,10,50.4,2775.0,44.0,1,2,207.3,0.26,0.57,27.46,3.3915,1,0,0
CAR090,3.48,10,37.0,2765.0,32.4,0,1,286.7,0.77,1.94,70.68,3.306,0,1,0
CAR094,18.98,20,73.3,2741.0,30.7,1,0,434.5,0.19,3.93,272.53,18.031,1,0,0
CAR078,10.3,10,55.0,1946.0,32.3,1,2,272.6,0.72,2.33,133.73,9.785,1,0,0
CAR182,6.42,0,36.2,2276.0,48.0,1,0,172.2,0.18,1.74,64.16,6.098999999999999,1,0,0
CAR074,14.9,20,46.9,1602.0,30.3,0,0,440.2,0.5,1.09,43.77,5.576,1,0,0
CAR186,42.53,20,34.0,1823.0,31.6,1,1,259.3,0.73,1.48,52.07,8.655,1,0,0
CAR162,23.79,20,90.0,1870.0,21.4,0,2,204.3,0.76,2.57,239.01,22.6005,1,0,0
CAR073,7.47,10,45.3,2699.0,21.6,1,2,138.1,0.84,1.9,89.31,7.0965,1,0,0
CAR190,24.71,20,52.5,1614.0,16.8,1,0,76.6,0.51,0.68,31.14,4.142,0,1,0
CAR029,37.87,10,76.4,2704.0,30.2,1,1,132.0,0.88,1.45,115.7,15.841,0,0,1
CAR033,3.34,0,36.5,2901.0,27.85,1,1,171.3,0.24,3.53,129.86,3.173,0,0,1
CAR009,13.69,10,67.5,2778.0,22.2,0,2,371.2,0.37,1.84,110.81,13.0055,1,0,0
CAR154,37.76,0,39.3,2776.0,27.85,1,1,430.2,0.25,4.21,140.9,12.748,0,1,0
CAR192,28.7,10,47.6,2798.0,30.5,1,1,430.9,0.89,0.81,33.34,5.455,1,0,0
CAR113,36.29,85,66.4,2298.0,22.9,1,2,246.5,0.71,1.15,69.85,24.427,0,0,1
CAR025,24.76,20,26.2,1479.0,27.5,0,1,74.7,0.45,4.08,104.79,13.346,0,1,0
CAR037,36.12,10,26.5,3206.0,22.2,1,2,80.0,0.2,3.27,83.58,11.945,1,0,0
CAR093,15.28,10,31.0,3277.0,41.0,0,1,293.9,0.31,2.21,64.47,8.293,0,1,0
CAR150,32.76,20,130.21067272132177,700.0,21.3,0,0,447.0,0.46,1.65,45.34,5.939,1,0,0
CAR144,25.65,20,54.4,3259.0,39.8,0,1,329.3,0.6,0.7,36.01,5.925,0,1,0
CAR123,24.47,20,53.4,1661.0,31.4,1,1,218.6,0.48,3.69,179.32,23.2465,1,0,0
CAR082,7.79,10,46.4,3283.0,27.4,0,1,259.3,0.17,2.02,80.91,7.4005,0,1,0
CAR030,3.45,10,24.5,2459.0,30.8,0,2,201.8,0.76,4.29,89.68,3.2775,0,0,1
CAR032,42.81,20,33.6,2294.0,25.9,1,0,337.3,0.51,2.92,91.27,13.402,1,0,0
CAR146,19.92,20,50.0,2652.0,20.1,1,1,181.3,0.28,1.51,78.32,12.772,0,0,1
CAR115,8.66,10,41.0,2627.0,34.0,1,1,107.9,0.53,1.62,56.58,7.928,0,0,1
CAR021,33.48,20,68.9,2463.0,32.2,1,1,93.9,0.53,0.86,59.35,10.38,1,0,0
CAR170,3.6,0,47.1,2434.0,27.2,1,2,216.5,0.11,3.56,171.9,3.42,1,0,0
CAR054,25.13,20,73.0,3077.0,28.7,0,2,167.1,0.85,2.68,202.74,23.8735,1,0,0
CAR127,24.58,20,71.7,2818.0,32.6,1,0,355.2,0.46,4.29,297.09,23.351,0,0,1
CAR161,12.13,20,41.4,2053.0,48.0,0,0,234.0,0.74,0.52,20.51,3.392,0,0,1
CAR011,34.13,20,41.0,2230.0,33.9,1,1,162.4,0.46,2.22,88.69,15.11,1,0,0
CAR099,36.17,10,53.5,2989.0,25.0,1,1,383.8,0.24,2.22,108.24,15.201,1,0,0
CAR158,24.27,0,97.3,2003.0,17.1,1,0,219.5,0.3,3.98,375.87,23.0565,0,0,1
CAR108,35.93,20,45.1,2463.0,27.6,1,2,253.5,0.42,0.81,35.82,5.713,0,1,0
CAR080,22.22,85,45.7,1709.0,33.6,0,1,441.4,0.83,0.26,12.35,4.194,0,1,0
CAR022,27.56,10,66.3,858.0,28.3,0,1,92.7,0.35,2.47,142.78,14.12,1,0,0
CAR118,23.02,10,8.4,2783.0,37.5,0,0,280.6,0.47,3.92,31.43,3.672,1,0,0
CAR074,34.58,20,50.5,2104.0,37.6,1,0,213.6,0.25,4.5,206.05,28.618,0,0,1
CAR200,13.28,85,43.3,1768.0,26.7,1,2,404.3,0.67,2.31,96.77,12.616,1,0,0
CAR188,41.88,20,56.9,2208.0,27.5,1,1,211.2,0.69,4.14,242.77,35.01175,1,0,0
CAR031,8.45,10,19.8,2594.0,24.0,1,2,142.4,0.73,2.99,52.2,7.093,0,1,0
CAR200,32.42,20,47.5,2206.0,20.5,0,1,253.2,0.31,1.52,71.17,9.613,0,1,0
CAR057,10.2,20,65.3,3770.0,27.0,0,2,74.9,0.62,3.66,233.19,9.69,1,0,0
CAR190,34.89,10,38.1,1685.0,29.9,0,1,288.2,0.87,4.06,139.99,18.358,1,0,0
CAR118,34.17,10,34.1,2075.0,42.0,1,1,302.4,0.55,4.31,128.89,19.109,1,0,0
CAR084,33.68,10,85.6,2517.0,17.5,0,0,335.5,0.16,0.95,74.28,8.158,1,0,0
CAR145,44.95,20,10.5,941.0,19.5,0,1,259.3,0.32,4.13,39.08,5.922,1,0,0
CAR158,18.68,20,72.7,2221.0,24.6,1,0,368.2,0.19,4.34,305.19,17.746,1,0,0
CAR158,10.03,20,46.6,2934.0,35.5,0,2,352.0,0.55,3.09,150.06,9.5285,0,0,1
CAR086,21.87,20,33.3,2250.0,28.1,1,1,241.5,0.36,2.64,75.96,10.69,0,1,0
CAR078,31.51,20,16.5,2594.0,18.5,1,0,219.4,0.85,3.44,54.93,8.154,0,1,0
CAR030,32.22,0,65.4,3048.0,48.0,1,2,221.0,0.08,1.32,83.34,9.27,0,1,0
CAR043,33.19,20,67.4,2927.0,25.6,1,0,425.9,0.37,2.08,138.51,18.891,0,1,0
CAR129,31.59,20,26.4,2104.0,39.8,0,2,366.9,0.89,2.55,67.5,13.6,1,0,0
CAR069,16.77,85,28.9,1969.0,29.1,0,0,237.9,0.83,1.52,38.34,12.051,0,1,0
CAR127,40.42,0,70.1,2917.0,24.8,1,2,101.7,0.89,1.54,103.36,11.47,0,1,0
CAR178,30.8,20,57.8,1810.0,13.9,0,0,342.1,0.6,4.45,253.76,29.26,0,0,1
CAR163,20.88,0,26.4,2556.0,35.0,0,2,122.0,0.21,1.26,34.64,3.488,1,0,0
CAR161,22.28,10,9.2,2845.0,30.8,0,1,102.7,0.88,4.17,39.25,5.549,0,0,1
CAR152,31.47,10,85.0,2589.0,27.5,1,0,268.6,0.86,1.94,148.57,21.786,1,0,0
CAR024,30.51,20,46.2,2276.0,28.3,1,0,189.6,0.49,2.64,121.26,17.345,1,0,0
CAR060,27.48,0,47.0,1449.0,26.3,1,0,249.3,0.13,3.53,165.12,10.914,0,0,1
CAR177,25.5,0,27.2,1609.0,23.8,1,1,379.2,0.17,0.52,12.42,1.341,1,0,0
CAR042,16.41,10,56.7,927.0,27.85,0,2,269.7,0.42,1.26,70.13,9.494,1,0,0
CAR149,36.01,10,54.6,3306.0,36.8,1,2,259.3,0.86,2.24,106.53,15.64,0,1,0
CAR022,11.16,20,54.2,2407.0,36.8,0,0,399.3,0.7,3.74,187.8,10.602,1,0,0
CAR012,24.91,85,35.1,2758.0,11.8,1,2,259.3,0.07,4.17,152.74,23.6645,0,0,1
CAR132,21.08,0,68.1,2584.0,28.7,0,0,112.4,0.26,1.87,115.89,9.224,1,0,0
CAR048,2.25,85,43.5,2202.0,14.4,0,1,133.2,0.81,3.37,130.97,2.1375,1,0,0
CAR114,30.43,85,55.0,1464.0,27.7,1,1,391.5,0.14,3.15,169.89,28.9085,1,0,0
CAR152,15.48,10,56.0,2868.0,39.6,0,1,184.4,0.52,2.91,151.95,14.706,0,0,1
CAR155,37.84,0,119.6,1473.0,18.0,0,1,374.3,0.64,2.47,295.42,35.01175,1,0,0
CAR040,21.16,10,53.5,2035.0,35.9,0,2,121.9,0.52,0.51,25.06,3.115,0,1,0
CAR084,21.88,10,5.0,1749.0,33.6,0,1,346.8,0.82,1.47,6.82,1.033,1,0,0
CAR033,5.8,20,32.1,2278.0,23.2,1,0,438.2,0.64,3.24,88.76,5.51,1,0,0
CAR179,12.14,20,88.8,2517.0,29.1,0,2,402.5,0.85,0.84,66.77,11.533,1,0,0
CAR137,32.2,0,39.3,2622.0,22.4,1,1,103.7,0.68,0.36,12.08,1.394,1,0,0
CAR085,32.38,0,34.2,1700.0,25.9,1,1,96.1,0.38,1.84,65.38,6.143,1,0,0
CAR121,44.16,20,18.5,1306.0,30.4,1,0,85.9,0.22,1.81,30.17,3.595,0,1,0
CAR153,6.22,0,68.3,2680.0,36.1,0,2,385.7,0.8,1.39,85.43,5.909,1,0,0
CAR032,19.39,20,73.6,1915.0,27.85,1,0,383.6,0.24,3.92,289.27,18.4205,0,1,0
CAR059,40.57,0,68.4,2366.0,28.3,1,1,176.1,0.07,4.45,303.56,26.772,1,0,0
CAR169,41.42,20,54.6,2208.0,34.7,1,0,153.6,0.28,2.04,111.0,15.924,1,0,0
CAR167,40.85,85,25.1,1167.0,46.3,1,2,143.0,0.28,1.4,34.35,12.498,1,0,0
CAR014,11.22,20,51.6,2324.0,22.7,0,1,311.1,0.73,2.6,138.72,10.659,1,0,0
CAR045,3.88,10,29.9,1426.0,32.0,1,2,333.2,0.52,4.18,107.88,3.686,1,0,0
CAR175,7.62,10,54.9,1980.0,25.6,1,1,351.3,0.79,1.96,104.59,7.239,0,0,1
CAR064,20.23,10,74.1,2878.0,25.9,1,0,148.8,0.64,0.82,55.46,7.475,1,0,0
CAR138,31.95,20,33.6,3993.0,27.85,1,2,183.9,0.83,0.86,28.3,5.907,1,0,0
CAR113,37.23,10,74.0,2159.0,28.9,0,1,128.6,0.08,1.7,120.78,10.163,0,1,0
CAR028,39.75,10,30.0,1582.0,35.4,0,2,249.4,0.72,4.45,114.68,15.918,0,0,1
CAR110,4.13,10,68.1,2898.0,37.2,0,1,434.4,0.21,1.69,107.73,3.9235,0,0,1
CAR143,13.34,85,101.6,2457.0,16.7,1,2,335.5,0.8,1.0,88.89,12.673,1,0,0
CAR018,36.78,0,78.9,2105.0,31.5,1,1,188.1,0.58,3.04,236.41,24.27,0,0,1
CAR025,3.94,85,40.4,7000.0,23.1,0,0,272.2,0.24,1.73,68.49,3.743,0,0,1
CAR164,24.96,20,43.3,3034.0,32.5,1,1,151.3,0.61,3.33,124.21,18.581,0,1,0
CAR169,4.7,10,33.1,2179.0,28.8,0,2,262.5,0.5,3.76,129.02,4.465,1,0,0
CAR055,43.32,20,87.3,1640.0,30.7,1,1,259.3,0.21,1.95,156.41,21.128,0,1,0
CAR181,35.02,10,48.6,2563.0,17.6,1,1,201.8,0.23,1.86,77.13,8.907,0,1,0
CAR072,42.1,85,46.9,2440.0,11.1,0,1,104.1,0.78,1.18,48.21,16.509,0,0,1
CAR200,41.05,0,51.0,703.0,30.6,1,0,242.4,0.68,1.2,62.0,4.084,0,1,0
CAR006,39.28,10,55.3,1850.0,40.8,0,2,77.3,0.72,3.49,202.06,28.081,0,1,0
CAR085,10.15,20,41.3,2956.0,22.8,1,0,264.8,0.56,1.44,56.18,9.108,1,0,0
CAR188,25.37,20,33.7,2588.0,15.0,1,2,258.8,0.37,2.78,96.5,15.142,0,1,0
CAR006,32.37,20,31.3,2014.0,41.3,1,2,259.3,0.76,3.38,106.48,18.681,0,1,0
CAR190,7.42,10,35.1,2566.0,23.8,0,0,426.4,0.2,3.5,113.61,7.049,0,1,0
CAR088,37.2,0,44.4,1213.0,14.9,1,1,259.3,0.31,2.83,120.78,10.391,0,0,1
CAR127,23.97,0,44.8,2035.0,29.6,0,0,128.0,0.87,2.78,115.1,11.228,1,0,0
CAR168,16.21,20,64.9,2447.0,18.2,1,2,235.1,0.68,2.33,153.93,15.3995,1,0,0
CAR022,32.49,20,87.3,2208.0,32.0,0,2,448.4,0.25,1.22,106.88,18.115,1,0,0
CAR151,38.37,0,5.0,1159.0,45.9,1,2,93.1,0.63,2.05,8.73,1.222,1,0,0
CAR076,14.85,10,41.5,2066.0,48.0,1,1,405.7,0.78,1.24,51.99,7.984,0,1,0
CAR084,13.4,20,23.3,2845.0,29.7,1,2,433.8,0.5,0.63,13.83,2.312,0,1,0
CAR039,4.25,85,79.9,2632.0,34.1,0,2,150.2,0.44,1.6,128.36,4.0375,1,0,0
CAR146,22.19,10,60.9,1266.0,24.1,0,1,145.1,0.88,2.5,140.46,16.305,0,1,0
CAR147,32.2,85,72.8,2133.0,20.8,1,1,316.3,0.76,1.13,85.46,30.59,1,0,0
CAR138,21.01,20,39.9,2248.0,36.1,1,0,111.5,0.62,3.65,145.32,19.9595,0,1,0
CAR138,27.21,20,5.0,2124.0,18.9,1,1,291.6,0.6,2.89,13.05,2.058,0,0,1
CAR131,44.79,20,12.3,2349.0,27.85,1,0,279.6,0.71,1.88,23.51,3.767,1,0,0
CAR073,44.13,10,56.0,2368.0,21.7,1,2,120.3,0.23,4.11,202.5,24.926,0,1,0
CAR010,14.79,20,44.8,3172.0,26.6,0,1,252.2,0.19,1.39,62.45,7.896,0,1,0
CAR173,19.29,10,76.4,921.0,12.3,0,2,242.8,0.85,4.47,352.72,18.3255,1,0,0
CAR200,28.09,20,59.3,2285.0,19.6,1,2,111.4,0.06,3.58,200.32,26.6855,0,0,1
CAR093,2.55,20,38.6,2040.0,30.9,1,1,431.6,0.52,0.54,20.94,2.4225,0,1,0
CAR170,33.81,10,44.2,2030.0,34.7,1,1,427.8,0.85,2.84,127.59,17.593,0,0,1
