Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural,Fuel_Efficiency_kmpl,Consumption_Rate_Lpkm,Fuel_Per_Hour_L,Traffic_Score,Driving_Intensity,AC_Load_Indicator,Remaining_Range_km,Remaining_Time_hr
CAR137,26.05,85,180.0,2259.0,21.2,1,2,76.3,0.13,4.03,230.68,24.7475,0,1,0,9.321345590463684,0.10728064851742673,6.1408188585607935,1.0,0.48905291005291,0.44166666666666665,242.82105263157897,1.3490058479532165
CAR129,34.13,10,76.2,3245.0,37.4,0,0,440.4,0.37,1.16,77.15,8.026,0,1,0,9.612509344629954,0.10403110823071937,6.9189655172413795,0.0,0.4326719576719577,0.0,328.0749439322204,4.305445458428089
CAR133,17.54,10,66.5,2566.0,28.4,0,1,87.7,0.89,4.24,254.28,16.662999999999997,1,0,0,15.260157234591613,0.06553012427245555,3.9299528301886784,0.8,0.574968253968254,0.0,267.66315789473686,4.025009893153937
CAR111,33.47,10,53.5,2149.0,23.7,0,1,89.1,0.79,2.19,109.54,14.088,0,0,1,7.775411697898922,0.1286105532225671,6.432876712328767,0.6,0.494,0.0,260.2430295286769,4.864355692124803
CAR046,4.69,20,15.5,2177.0,23.7,1,0,320.3,0.15,2.28,33.7,4.224,0,0,1,7.978219696969697,0.12534124629080118,1.8526315789473686,0.1,0.1879259259259259,0.49374999999999997,37.41785037878788,2.4140548631476055
CAR070,3.35,85,75.4,2158.0,40.9,1,2,341.4,0.46,1.89,146.29,3.1825,1,0,0,40.0,0.021754733748034726,1.683862433862434,1.3,0.4127619047619047,0.8520833333333333,134.0,1.7771883289124668
CAR185,34.44,20,71.1,2208.0,31.6,0,1,125.5,0.64,4.04,248.35,32.055,0,1,0,7.747621275931992,0.1290718743708476,7.9344059405940595,0.5,0.4738465608465608,0.0,266.82807674309777,3.752856212983091
CAR091,19.07,85,31.2,1777.0,32.6,1,1,149.2,0.86,1.45,39.73,13.708,0,0,1,2.8983075576305803,0.34502894538132395,9.453793103448277,0.6,0.4609153439153439,0.6791666666666667,55.270725124015165,1.7714976001286913
CAR010,43.99,10,35.5,1161.0,28.6,1,0,259.3,0.14,3.61,134.15,14.3,0,0,1,9.381118881118882,0.10659709280655982,3.9612188365650973,0.1,0.17287830687830685,0.5958333333333333,412.6754195804196,11.624659706490693
CAR078,30.25,10,50.0,1519.0,16.8,1,1,312.0,0.51,1.84,78.94,9.678,0,1,0,8.15664393469725,0.12259944261464405,5.2597826086956525,0.5,0.3538148148148148,0.35000000000000003,246.7384790245918,4.934769580491836
CAR135,29.15,85,50.1,2598.0,39.0,1,1,203.6,0.38,2.89,148.44,27.6925,0,0,1,5.360296109054798,0.18655685798976016,9.582179930795848,0.6,0.3572328042328043,0.8125,156.25263157894736,3.1188150015757956
CAR083,34.31,20,70.7,3250.0,28.2,0,1,402.2,0.43,3.36,239.49,32.594500000000004,0,1,0,7.347558637193391,0.13609962837696774,9.700744047619049,0.5,0.4449470899470899,0.0,252.09473684210525,3.5656964192659863
CAR179,23.18,10,45.2,1898.0,38.8,0,1,415.8,0.9,2.33,102.47,14.272,0,1,0,7.179792600896861,0.13927978920659706,6.125321888412017,0.5,0.5074179894179894,0.0,166.42759248878923,3.6820263824953368
CAR027,23.39,0,5.8,3725.0,5.0,1,1,427.1,0.2,1.01,5.4,0.608,1,0,0,8.881578947368421,0.11259259259259258,0.601980198019802,0.8,0.2621957671957672,0.10416666666666667,207.74013157894737,35.817264065335756
CAR132,36.44,10,48.6,1753.0,38.3,1,1,446.2,0.39,4.34,189.43,24.924,0,0,1,7.600304926978014,0.13157366837354167,5.742857142857143,0.6,0.31792063492063494,0.7979166666666666,276.9551115390788,5.698664846483103
CAR188,5.38,20,44.0,2651.0,33.1,1,2,337.4,0.86,4.32,190.87,5.111,1,0,0,37.344942281353944,0.026777387750825166,1.1831018518518517,1.3,0.5262380952380953,0.6895833333333333,200.9157894736842,4.566267942583732
CAR193,30.75,20,42.4,3169.0,15.4,0,2,152.4,0.81,0.85,33.73,6.555,1,0,0,5.145690312738368,0.19433738511710644,7.711764705882353,1.3,0.5294232804232805,0.0,158.22997711670482,3.7318390829411516
CAR108,24.41,0,81.5,2996.0,28.6,1,0,85.3,0.28,0.77,64.66,5.614,1,0,0,11.517634485215533,0.08682338385400556,7.290909090909091,0.3,0.39729629629629626,0.5958333333333333,281.14545778411116,3.4496375188234496
CAR128,9.75,20,47.7,1489.0,38.9,1,1,366.0,0.65,1.38,68.31,9.2625,1,0,0,7.374898785425102,0.13559508124725514,6.711956521739131,0.8,0.39997883597883593,0.8104166666666667,71.90526315789474,1.5074478649453822
CAR012,10.68,20,68.4,2208.0,32.2,1,2,82.3,0.17,2.54,160.55,10.146,1,0,0,15.823970037453183,0.06319526627218935,3.994488188976378,1.3,0.2947724867724868,0.6708333333333334,169.0,2.4707602339181283
CAR128,27.47,10,68.9,2617.0,35.5,1,2,81.0,0.53,1.69,108.01,15.432,1,0,0,6.999092794193883,0.1428756596611425,9.131360946745563,1.3,0.4485079365079365,0.7395833333333334,192.26507905650595,2.7904946162047306
CAR129,12.74,85,62.9,1646.0,39.8,1,0,271.6,0.68,4.41,248.26,12.103,1,0,0,20.512269685202014,0.04875130911141545,2.7444444444444445,0.3,0.4467142857142857,0.8291666666666666,261.32631578947365,4.1546314115973555
CAR069,27.05,20,31.3,2498.0,30.3,1,1,410.8,0.3,4.33,134.62,19.031,0,1,0,7.073721822289949,0.14136829594413905,4.395150115473441,0.5,0.288026455026455,0.63125,191.34417529294313,6.113232437474221
CAR088,23.36,20,27.9,1911.0,10.8,1,0,258.6,0.72,0.69,17.56,2.686,0,0,1,6.537602382725241,0.1529612756264237,3.892753623188406,0.1,0.4093333333333333,0.225,152.71839166046163,5.473777478869593
CAR088,7.32,20,75.4,858.0,22.6,0,0,327.8,0.12,4.05,274.41,6.954,0,1,0,39.46074201898188,0.025341642068437736,1.7170370370370371,0.0,0.22493121693121695,0.0,288.8526315789474,3.8309367583414775
CAR195,28.91,20,102.9,1822.0,32.5,0,2,311.4,0.55,4.11,397.85,27.4645,1,0,0,14.485972801252526,0.06903229860500189,6.682360097323601,1.3,0.48102116402116407,0.0,418.7894736842105,4.069868548923329
CAR006,30.87,0,31.3,2208.0,30.0,0,1,196.0,0.09,0.77,23.28,2.096,1,0,0,11.106870229007633,0.09003436426116838,2.722077922077922,0.8,0.19643915343915344,0.0,342.86908396946563,10.954283832890276
CAR113,42.99,20,44.8,3116.0,17.3,1,2,370.5,0.17,0.64,28.55,5.054,1,0,0,5.648990898298377,0.17702276707530648,7.8968750000000005,1.3,0.2943068783068783,0.36041666666666666,242.85011871784727,5.4207615785233765
CAR187,19.32,10,44.4,2101.0,26.7,1,2,416.7,0.86,3.78,157.77,18.354,1,0,0,8.595946387708402,0.11633390378398933,4.855555555555555,1.3,0.5007883597883597,0.55625,166.07368421052632,3.7403982930298723
CAR018,31.45,0,47.3,2650.0,39.4,0,1,431.0,0.46,3.0,138.3,16.64,1,0,0,8.311298076923077,0.12031814895155458,5.546666666666667,0.8,0.38415343915343914,0.0,261.3903245192308,5.526222505691983
CAR050,15.79,20,92.3,2257.0,21.4,0,1,90.7,0.11,2.38,205.67,15.0005,1,0,0,13.710876304123195,0.07293479846355813,6.302731092436975,0.8,0.3191428571428572,0.0,216.49473684210523,2.3455551120488107
CAR102,12.88,20,82.6,2708.0,34.7,1,1,341.5,0.08,2.96,252.22,12.236,1,0,0,20.61294540699575,0.04851320275949568,4.133783783783784,0.8,0.3115449735449735,0.7229166666666668,265.4947368421053,3.2142219956671343
CAR160,34.14,10,25.6,1972.0,27.85,1,1,413.0,0.8,4.05,91.53,14.348,1,0,0,6.37928631168107,0.1567573473178193,3.5427160493827166,0.8,0.43760846560846556,0.5802083333333333,217.78883468079172,8.507376354718426
CAR176,31.04,10,48.2,2564.0,20.3,0,1,397.2,0.86,3.18,141.61,20.896,1,0,0,6.776895099540583,0.14756020055080854,6.571069182389937,0.8,0.5298730158730158,0.0,210.35482388973966,4.36420796451742
CAR182,35.84,10,32.0,2092.0,35.9,1,2,360.7,0.2,0.77,24.9,3.535,1,0,0,7.043847241867043,0.14196787148594378,4.590909090909091,1.3,0.23295238095238094,0.7479166666666667,252.45148514851485,7.889108910891089
CAR150,43.31,20,53.0,2717.0,24.2,1,1,236.0,0.45,4.34,208.59,33.786,1,0,0,6.173858994849938,0.16197324895728463,7.784792626728112,0.8,0.3941957671957672,0.5041666666666667,267.3898330669508,5.045091189942468
CAR175,40.38,85,16.6,2451.0,26.3,0,2,74.3,0.11,1.38,20.63,6.93,1,0,0,2.976911976911977,0.335918565196316,5.021739130434783,1.3,0.18819576719576717,0.0,120.20770562770564,7.241428049861785
CAR015,25.81,20,83.2,700.0,7.7,1,1,81.4,0.49,3.15,248.65,24.5195,1,0,0,10.140908256693653,0.09861049668208326,7.783968253968254,0.8,0.3688888888888889,0.16041666666666668,261.7368421052632,3.1458755060728745
CAR121,5.03,10,53.3,1986.0,14.6,0,0,380.2,0.11,0.81,41.94,4.777,1,0,0,8.779568767008582,0.11390081068192658,5.897530864197531,0.3,0.234015873015873,0.0,44.16123089805317,0.8285409174118794
CAR090,21.54,20,53.4,1448.0,28.6,0,2,348.1,0.88,3.93,193.28,20.463,1,0,0,9.445340370424669,0.10587230960264901,5.206870229007634,1.3,0.4937671957671957,0.0,203.45263157894735,3.8099743741375907
CAR141,4.65,20,42.4,1451.0,28.6,1,1,340.0,0.29,1.18,51.83,4.4175,1,0,0,11.732880588568193,0.08523056145089718,3.7436440677966107,0.8,0.255021164021164,0.5958333333333333,54.5578947368421,1.2867428003972194
CAR076,29.25,20,40.8,1070.0,17.1,1,2,278.6,0.29,0.25,10.7,1.687,0,1,0,6.342620035566093,0.15766355140186916,6.748,1.0,0.23391534391534394,0.35625,185.52163604030824,4.547098922556574
CAR011,21.04,10,68.9,2174.0,22.2,1,1,321.5,0.68,3.4,210.4,19.988,0,1,0,10.526315789473685,0.095,5.878823529411765,0.5,0.482968253968254,0.46249999999999997,221.47368421052633,3.2144221220685965
CAR055,36.7,10,72.0,1726.0,33.7,0,0,259.3,0.21,0.91,67.94,6.752,0,1,0,10.062203791469194,0.09938180747718575,7.419780219780219,0.0,0.2933015873015873,0.0,369.28287914691947,5.128928877040548
CAR156,11.73,10,49.6,2502.0,24.7,1,2,428.9,0.41,3.47,176.9,11.1435,0,1,0,15.874725176111635,0.06299321650650085,3.211383285302593,1.0,0.3628465608465608,0.5145833333333333,186.21052631578948,3.754244482173175
CAR001,26.5,20,42.0,2406.0,13.5,1,1,320.7,0.28,1.95,83.7,12.341,0,1,0,6.782270480512115,0.1474432497013142,6.328717948717949,0.5,0.29605291005291007,0.28125,179.73016773357105,4.2792897079421675
CAR030,34.19,10,52.5,2515.0,48.0,1,1,297.5,0.88,1.94,103.31,18.93,1,0,0,5.457474907554147,0.18323492401510016,9.757731958762887,0.8,0.5429100529100529,1.0,186.59106708927627,3.5541155636052624
CAR170,13.54,10,49.9,1677.0,21.4,0,1,89.0,0.74,0.25,12.88,1.638,0,0,1,7.863247863247865,0.12717391304347825,6.552,0.6,0.4463386243386243,0.0,106.46837606837607,2.1336347909494204
CAR037,43.27,10,81.3,1745.0,15.9,0,2,219.2,0.07,0.61,45.09,4.414,0,1,0,10.215224286361579,0.09789310268352183,7.2360655737704915,1.0,0.2595767195767196,0.0,442.01275487086554,5.436811253024176
CAR079,43.48,0,70.7,2156.0,29.8,0,0,247.0,0.71,2.45,176.31,13.182,0,1,0,13.375056895766955,0.07476603709375532,5.380408163265306,0.0,0.4965555555555556,0.0,581.5474738279471,8.225565400678176
CAR194,23.85,20,43.5,2077.0,32.7,1,1,307.9,0.19,3.29,132.4,20.924,1,0,0,6.327662014911107,0.15803625377643504,6.359878419452888,0.8,0.24983068783068782,0.68125,150.91473905562992,3.469304346106435
CAR038,18.57,20,40.7,1678.0,22.1,0,2,307.8,0.61,2.45,97.39,15.801,0,0,1,6.163533953547244,0.16224458363281652,6.44938775510204,1.1,0.38120105820105815,0.0,114.45682551737232,2.8122070151688527
CAR082,43.8,20,69.4,1819.0,31.4,1,2,289.3,0.72,1.42,96.98,18.446,1,0,0,5.257508402905779,0.19020416580738297,12.990140845070425,1.3,0.48180423280423273,0.6541666666666667,230.27886804727308,3.3181393090385165
CAR126,7.84,10,52.2,2249.0,18.9,0,1,222.6,0.74,4.01,187.46,7.447999999999999,0,1,0,25.169172932330834,0.03973114264376399,1.8573566084788027,0.5,0.4778359788359789,0.0,197.32631578947374,3.7801976204880026
CAR010,21.81,0,42.5,2639.0,30.6,1,0,117.1,0.74,2.91,118.75,12.851,1,0,0,9.240526029102792,0.10821894736842105,4.416151202749141,0.3,0.47844444444444445,0.6375000000000001,201.5358726947319,4.742020533993691
CAR046,44.92,10,68.5,1472.0,32.2,1,1,188.1,0.39,0.61,40.18,5.006,1,0,0,8.026368357970435,0.12458934793429567,8.206557377049181,0.8,0.34139153439153436,0.6708333333333334,360.54446664003194,5.263422870657401
CAR089,36.14,20,39.0,2093.0,25.9,0,1,290.9,0.57,2.68,100.55,16.157,1,0,0,6.223308782571022,0.1606862257583292,6.028731343283582,0.8,0.383,0.0,224.91037940211672,5.7669328051824795
CAR133,41.76,20,50.0,2208.0,28.6,1,1,259.3,0.31,0.94,42.48,7.101,1,0,0,5.982256020278833,0.16716101694915256,7.554255319148937,0.8,0.3125502645502645,0.5958333333333333,249.81901140684406,4.996380228136881
CAR091,10.24,20,42.5,1665.0,12.4,1,1,259.3,0.46,2.17,89.0,9.728,0,0,1,9.148848684210526,0.10930337078651685,4.48294930875576,0.6,0.32835978835978835,0.25833333333333336,93.68421052631578,2.204334365325077
CAR199,44.44,85,46.0,2626.0,30.0,1,0,371.0,0.68,1.62,66.69,21.723,1,0,0,3.0700179533213645,0.32573099415204676,13.409259259259258,0.3,0.4620846560846561,0.625,136.43159784560143,2.9659043009913355
CAR085,3.31,20,59.3,2106.0,25.1,1,1,313.3,0.28,0.92,55.4,3.1445,0,0,1,17.61806328510097,0.05675992779783393,3.4179347826086954,0.6,0.3138042328042328,0.5229166666666667,58.31578947368421,0.9834028579036124
CAR149,22.94,85,68.9,1328.0,20.0,1,2,194.1,0.59,0.92,64.5,21.793,1,0,0,2.9596659477813976,0.33787596899224803,23.688043478260866,1.3,0.40934920634920635,0.4166666666666667,67.89473684210526,0.985409823542892
CAR017,16.62,20,50.0,2063.0,24.2,1,2,376.3,0.62,3.53,118.6,15.789,0,0,1,7.511558680093736,0.13312816188870152,4.472804532577904,1.1,0.4204603174603174,0.5041666666666667,124.8421052631579,2.496842105263158
CAR025,4.07,20,88.2,1869.0,28.1,1,0,188.1,0.75,3.79,307.5,3.8665,0,1,0,40.0,0.012573983739837398,1.0201846965699208,0.0,0.5301111111111111,0.5854166666666667,162.8,1.8458049886621315
CAR144,43.15,20,15.7,2568.0,30.0,1,1,259.3,0.8,1.71,26.01,4.17,0,1,0,6.237410071942446,0.16032295271049596,2.43859649122807,0.5,0.44765608465608464,0.625,269.14424460431655,17.14294551619851
CAR104,4.59,10,19.7,2307.0,27.9,1,1,322.1,0.22,0.76,14.27,1.793,0,0,1,7.958728388176241,0.12564821303433776,2.359210526315789,0.6,0.2278201058201058,0.5812499999999999,36.53056330172895,1.854343314808576
CAR100,32.34,20,56.7,2326.0,26.1,0,2,178.7,0.34,2.69,133.69,22.162,1,0,0,6.032397798032669,0.16577156107412672,8.238661710037174,1.3,0.34168783068783065,0.0,195.08774478837654,3.4407009662853003
CAR058,43.63,10,88.3,2096.0,41.0,0,0,415.6,0.27,3.89,321.36,35.01175,1,0,0,9.178632887530615,0.10894868683096838,9.000449871465294,0.3,0.3633280423280423,0.0,400.46375288296076,4.53526333955788
CAR022,27.94,10,48.4,1805.0,31.0,1,1,336.6,0.23,4.07,200.12,24.509,0,0,1,8.16516381737321,0.12247151708974616,6.0218673218673215,0.6,0.26076719576719576,0.6458333333333334,228.13467705740752,4.713526385483626
CAR042,2.98,0,58.5,2968.0,18.1,1,1,380.3,0.15,3.31,180.55,2.831,1,0,0,40.0,0.01567986707283301,0.8552870090634441,0.8,0.30522222222222223,0.3770833333333334,119.2,2.0376068376068375
CAR089,24.6,10,48.6,2782.0,36.3,1,1,334.4,0.07,2.23,102.94,11.699,0,1,0,8.799042653218224,0.1136487274140276,5.2461883408071746,0.5,0.2484021164021164,0.75625,216.45644926916833,4.453836404715398
CAR054,12.59,20,57.2,2732.0,29.3,0,2,218.9,0.69,0.83,44.36,7.95,1,0,0,5.579874213836478,0.1792155094679892,9.578313253012048,1.3,0.49157671957671956,0.0,70.25061635220125,1.228157628534987
CAR009,16.51,20,68.4,1878.0,28.0,0,0,300.6,0.28,3.78,260.36,15.6845,1,0,0,16.599827855526158,0.06024158856967276,4.1493386243386245,0.3,0.3197989417989418,0.0,274.0631578947369,4.006771314250539
CAR108,36.66,10,66.8,2696.0,29.6,1,1,335.1,0.81,2.65,158.64,22.966,0,0,1,6.907602542889488,0.14476802824004037,8.666415094339623,0.6,0.5520846560846561,0.6166666666666667,253.2327092223286,3.790908820693542
CAR054,21.08,10,77.0,1528.0,26.4,0,2,382.2,0.26,1.11,75.58,10.272,1,0,0,7.357866043613707,0.13590897062715004,9.254054054054054,1.3,0.3116507936507937,0.0,155.10381619937692,2.0143352753165833
CAR074,23.92,10,60.6,2403.0,16.9,1,0,425.3,0.8,2.58,160.75,22.611,1,0,0,7.109371544823316,0.14065940902021773,8.763953488372094,0.3,0.52294708994709,0.3520833333333333,170.05616735217373,2.8062073820490716
CAR197,7.89,20,47.6,3865.0,29.3,0,0,443.6,0.63,4.02,174.18,7.495499999999999,1,0,0,23.2379427656594,0.04303306923871856,1.86455223880597,0.3,0.5055291005291006,0.0,183.34736842105266,3.851835471030518
CAR121,19.53,20,42.0,1879.0,16.6,0,0,236.1,0.52,3.64,150.13,18.5535,0,0,1,8.091734713126904,0.12358289482448545,5.0971153846153845,0.1,0.35984656084656086,0.0,158.03157894736844,3.7626566416040106
CAR077,15.0,20,17.9,2208.0,36.0,1,1,439.3,0.8,1.35,23.16,3.886,0,0,1,5.959855892949047,0.16778929188255615,2.8785185185185185,0.6,0.43458730158730163,0.75,89.3978383942357,4.9942926477226655
CAR034,16.54,10,70.5,1923.0,20.3,1,1,422.4,0.11,3.42,228.37,15.713,0,0,1,14.533825494813213,0.06880500941454656,4.594444444444444,0.6,0.26286772486772486,0.42291666666666666,240.38947368421051,3.409779768570362
CAR069,40.24,10,35.9,1826.0,31.0,1,1,405.6,0.66,0.31,10.51,1.429,0,0,1,7.35479356193142,0.13596574690770696,4.609677419354839,0.6,0.3978783068783069,0.6458333333333334,295.95689293212035,8.243924594209481
CAR050,7.55,0,23.1,2203.0,27.0,1,0,147.0,0.86,2.46,55.21,5.974,1,0,0,9.241714094409106,0.10820503531968846,2.4284552845528458,0.3,0.4662010582010582,0.5625,69.77494141278875,3.020560234319859
CAR020,26.56,20,35.2,2209.0,18.6,1,0,77.5,0.13,3.38,123.5,17.053,1,0,0,7.242127484900017,0.13808097165991903,5.045266272189349,0.3,0.21852380952380954,0.3875,192.35090599894446,5.464514374970013
CAR045,19.74,20,78.4,3033.0,35.7,0,1,180.8,0.62,2.06,153.61,18.753,0,1,0,8.191222737695302,0.1220818957099147,9.103398058252427,0.5,0.5192433862433862,0.0,161.69473684210524,2.062432867883995
CAR009,35.51,20,35.6,3264.0,30.9,0,0,320.1,0.67,3.93,139.27,23.758,1,0,0,5.862025423015406,0.17058950240539955,6.04529262086514,0.3,0.4695026455026456,0.0,208.16052277127704,5.847205695822389
CAR097,29.78,10,59.6,1745.0,35.7,1,1,361.8,0.4,2.02,103.94,14.196,1,0,0,7.3217807833192445,0.1365787954589186,7.027722772277228,0.8,0.34161375661375665,0.74375,218.0426317272471,3.658433418242401
CAR058,2.84,10,44.1,1347.0,33.9,1,0,176.4,0.09,3.94,155.99,2.698,1,0,0,40.0,0.017295980511571253,0.6847715736040609,0.3,0.17914285714285713,0.7062499999999999,113.6,2.5759637188208613
CAR184,35.24,20,14.4,2595.0,24.9,0,2,219.1,0.8,3.5,44.61,7.25,1,0,0,6.153103448275862,0.16251961443622506,2.0714285714285716,1.3,0.44653439153439156,0.0,216.8353655172414,15.058011494252874
CAR104,3.19,20,29.9,2289.0,21.3,1,0,233.2,0.84,0.69,20.92,3.0305,0,0,1,6.903151295165815,0.14486137667304014,4.392028985507246,0.1,0.47548148148148145,0.44375000000000003,22.02105263157895,0.7364900545678579
CAR185,21.7,10,36.1,2208.0,39.5,1,0,103.6,0.1,3.51,123.02,14.838,1,0,0,8.290874780967785,0.12061453422207771,4.227350427350427,0.3,0.20903174603174604,0.8229166666666666,179.91198274700093,4.983711433434928
CAR011,24.89,10,98.6,2458.0,27.4,1,0,375.7,0.23,3.54,320.09,23.6455,1,0,0,13.537036645450508,0.07387141116560968,6.679519774011299,0.3,0.3848253968253968,0.5708333333333333,336.93684210526317,3.417209351980357
CAR026,23.18,10,50.0,2509.0,12.1,0,2,73.8,0.32,2.45,163.75,17.424,0,1,0,9.39795684113866,0.106406106870229,7.111836734693877,1.0,0.3305873015873016,0.0,217.84463957759414,4.356892791551883
CAR020,41.71,10,50.0,2481.0,16.8,0,1,202.2,0.43,1.54,94.51,12.647,1,0,0,7.472918478690599,0.133816527351603,8.212337662337662,0.8,0.36999470899470904,0.0,311.6954297461849,6.233908594923698
CAR098,33.29,10,69.2,2409.0,24.6,0,0,330.2,0.73,3.55,228.18,29.397,1,0,0,7.7620165322992145,0.12883250065737575,8.280845070422535,0.3,0.5132328042328042,0.0,258.39753036024086,3.7340683578069487
CAR079,19.95,20,35.5,3696.0,25.9,0,1,84.3,0.18,2.52,93.02,14.336,0,0,1,6.488560267857142,0.15411739410879383,5.688888888888889,0.6,0.3084074074074074,0.0,129.44677734374997,3.64638809419014
CAR131,7.79,10,44.4,2208.0,37.7,1,1,221.1,0.42,4.2,177.68,7.4005,0,0,1,24.009188568339976,0.04165072039621792,1.7620238095238094,0.6,0.3429206349206349,0.7854166666666668,187.03157894736842,4.212422949265054
CAR098,16.75,10,54.0,700.0,38.4,1,1,324.8,0.65,0.27,12.78,1.766,1,0,0,7.236693091732729,0.13818466353677622,6.54074074074074,0.8,0.37407407407407406,0.7999999999999999,121.21460928652321,2.244714986787467
CAR094,14.46,10,46.1,1180.0,18.6,0,2,162.4,0.15,1.15,54.38,7.05,1,0,0,7.713475177304965,0.12964325119529238,6.130434782608696,1.3,0.19711640211640213,0.0,111.5368510638298,2.419454469931232
CAR174,40.29,0,62.6,2089.0,29.1,0,2,95.4,0.08,1.79,104.92,9.46,0,0,1,11.09090909090909,0.09016393442622951,5.284916201117319,1.1,0.24503174603174604,0.0,446.85272727272724,7.138222480395004
CAR130,27.96,10,46.3,2208.0,32.2,1,1,236.6,0.77,2.92,121.36,14.883,1,0,0,8.154269972451791,0.12263513513513513,5.096917808219178,0.8,0.47606878306878303,0.6708333333333334,227.9933884297521,4.924263249022723
CAR118,32.82,0,61.8,1821.0,17.9,1,1,259.3,0.48,2.16,134.85,12.343,1,0,0,10.925220772907721,0.09153133110863923,5.714351851851852,0.8,0.3789365079365079,0.3729166666666666,358.5657457668314,5.80203472114614
CAR096,27.54,10,68.1,2208.0,40.0,1,2,192.1,0.84,0.82,50.87,8.851,0,0,1,5.747373178171957,0.17399252997837628,10.793902439024391,1.1,0.5423650793650793,0.8333333333333334,158.28265732685568,2.3242680958422275
CAR092,24.95,10,32.0,3229.0,27.6,0,0,344.3,0.54,3.99,126.11,15.598,1,0,0,8.085010898833183,0.12368567123939418,3.9092731829573935,0.3,0.413021164021164,0.0,201.7210219258879,6.303781935183997
CAR084,11.78,10,65.8,1847.0,22.9,1,1,368.8,0.36,2.2,131.74,11.191,0,1,0,11.771959610401215,0.0849476241080917,5.086818181818182,0.5,0.34313756613756613,0.4770833333333333,138.6736842105263,2.1075027995520714
CAR162,37.73,0,28.3,2009.0,30.5,1,2,425.4,0.32,0.96,24.18,2.8,1,0,0,8.635714285714286,0.11579818031430934,2.9166666666666665,1.3,0.26659259259259255,0.6354166666666666,325.8255,11.513268551236749
CAR029,18.07,85,51.5,3021.0,20.8,0,1,184.5,0.61,3.5,170.76,17.1665,0,1,0,9.94728104156351,0.10052998360271727,4.904714285714285,0.5,0.4651534391534391,0.0,179.74736842105264,3.490240163515585
CAR080,41.4,20,52.2,2110.0,26.7,1,0,197.0,0.74,2.08,93.13,15.129,1,0,0,6.155727410932646,0.1624503382368732,7.2735576923076914,0.3,0.4712169312169312,0.55625,254.84711481261152,4.882128636256925
CAR076,3.48,10,7.2,1960.0,31.3,0,0,256.9,0.69,2.34,17.15,2.173,1,0,0,7.892314772204325,0.1267055393586006,0.9286324786324787,0.3,0.3622222222222222,0.0,27.46525540727105,3.8146188065654236
