Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Road_Type,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L
CAR030,26.43,20,32.6,1407.0,31.1,0,1,City,87.6,0.83,1.09,32.01,5.124
CAR143,28.13,0,69.7,3010.0,25.7,0,0,Rural,282.8,0.85,3.84,259.7,23.844
CAR163,30.91,0,63.2,1468.0,24.9,0,1,City,172.0,0.87,1.98,118.08,11.704
CAR183,11.28,10,59.8,2031.0,27.8,0,0,City,141.0,0.79,0.51,30.28,3.684
CAR136,40.27,85,44.6,1918.0,48.0,0,0,City,336.4,0.56,1.93,89.39,31.477
CAR129,26.55,10,61.5,2391.0,42.9,0,1,City,196.1,0.13,2.57,146.78,19.263
CAR006,37.38,20,37.0,3205.0,27.5,0,2,Rural,191.0,0.72,4.46,164.6,28.003
CAR017,44.82,10,70.5,2344.0,28.8,1,0,Highway,214.0,0.22,3.94,244.52,24.093
CAR186,9.36,0,25.7,2856.0,16.7,1,2,Rural,196.1,0.28,1.3,34.01,3.616
CAR141,2.24,20,11.4,1706.0,21.9,0,0,City,73.8,0.6,2.47,24.94,2.128
CAR160,42.84,20,47.0,1914.0,29.9,0,2,City,387.4,0.23,3.89,159.73,26.075
CAR012,5.14,0,38.9,2109.0,23.5,1,2,City,348.6,0.17,3.35,125.76,4.882999999999999
CAR011,23.66,85,30.2,1880.0,30.6,1,0,Highway,259.6,0.87,1.74,52.55,16.867
CAR024,23.71,10,22.7,2620.0,28.3,1,1,Rural,385.7,0.77,1.65,36.68,4.837
CAR189,8.57,20,32.4,2683.0,20.5,0,2,City,234.1,0.1,0.9,26.45,4.565
CAR005,21.17,10,34.2,1936.0,24.9,0,0,City,224.4,0.85,1.4,49.03,6.244
CAR143,18.44,0,51.0,2197.0,33.1,1,2,Highway,365.9,0.79,0.64,30.81,3.459
CAR125,37.78,20,20.4,1976.0,32.7,1,0,Highway,86.4,0.62,0.8,15.29,2.07
CAR048,5.28,85,66.9,2460.0,22.4,0,1,City,372.6,0.38,3.21,193.65,5.016
CAR025,13.7,10,46.2,1804.0,24.4,0,1,Highway,236.6,0.64,1.62,73.82,8.223
CAR126,19.13,0,48.2,1373.0,32.7,0,2,Highway,226.3,0.55,1.69,77.77,6.679
CAR024,18.47,10,45.4,2138.0,22.2,0,1,city,350.7,0.44,0.6,28.59,3.771
CAR057,23.47,85,76.1,1040.0,18.0,1,2,City,302.7,0.73,0.42,29.72,11.023
CAR104,11.42,20,74.8,1824.0,16.6,1,2,Rural,284.1,0.42,4.06,310.66,10.849
CAR057,44.79,20,37.6,2952.0,23.9,1,2,City,175.4,0.41,1.7,62.0,11.176
CAR091,15.36,10,54.3,1832.0,39.3,1,2,Rural,102.7,0.65,3.97,210.4,14.591999999999999
CAR084,4.3,20,79.9,2182.0,28.9,1,0,,377.7,0.27,3.0,222.67,4.085
CAR046,14.29,85,71.5,1785.0,26.3,1,1,Rural,,0.34,3.57,256.69,13.575499999999998
CAR149,40.7,20,27.9,2247.0,24.1,1,1,Highway,392.0,0.66,2.48,61.71,10.2
CAR144,17.41,20,62.5,1814.0,32.6,1,2,City,392.1,0.25,1.31,78.96,14.358
CAR101,16.24,0,8.5,1431.0,25.0,1,2,Highway,91.9,0.76,2.56,21.52,2.211
CAR076,25.26,10,51.7,1816.0,22.8,1,0,City,375.5,0.89,3.67,192.84,23.997
CAR145,37.96,20,82.7,2870.0,35.6,1,0,City,168.2,0.4,1.44,116.82,19.35
CAR037,2.13,20,87.9,2001.0,30.8,0,2,Rural,268.5,0.31,1.52,116.26,2.0235
CAR053,9.71,85,50.7,2758.0,41.8,0,2,Rural,278.2,0.14,4.02,186.72,9.2245
CAR027,20.69,10,79.7,2701.0,19.8,1,1,City,77.1,0.75,2.28,169.37,19.6555
CAR070,41.79,20,29.9,2224.0,30.3,1,2,Rural,352.5,0.79,3.56,100.96,18.046
CAR072,11.52,20,114.0,2462.0,38.4,0,2,City,119.3,0.89,3.74,368.23,10.943999999999999
CAR031,31.04,10,93.6,2325.0,19.6,0,0,Rural,337.9,0.15,1.57,149.14,13.162
CAR013,43.55,10,28.6,2548.0,41.8,0,0,rural,203.7,0.47,3.97,100.16,12.336
CAR168,15.51,10,47.5,2138.0,28.0,0,1,Rural,96.0,0.48,3.9,188.43,14.734499999999999
CAR189,36.11,10,54.8,1471.0,27.8,0,1,City,410.6,0.57,3.54,166.87,22.327
CAR144,39.52,20,54.6,,27.0,1,1,Highway,336.6,0.75,2.21,113.71,18.11
CAR102,41.76,20,36.4,2089.0,34.6,0,2,City,161.5,0.66,1.13,40.58,7.205
CAR172,23.05,10,38.8,2143.0,29.2,0,1,Rural,280.5,0.25,0.97,33.55,4.028
CAR062,2.35,10,75.4,2215.0,29.7,1,1,City,413.8,0.9,2.92,221.69,2.2325
CAR037,13.85,10,30.9,2852.0,38.2,0,2,Highway,151.2,0.09,4.11,114.04,12.667
CAR130,18.01,10,47.2,1053.0,34.5,0,1,Rural,278.6,0.83,2.78,127.81,16.201
CAR104,44.39,10,97.8,968.0,34.9,1,2,,252.2,0.52,4.16,423.67,42.1705
CAR045,30.68,20,61.5,2518.0,31.4,1,0,Highway,359.7,0.06,2.35,137.85,17.998
CAR087,15.38,10,15.9,1811.0,45.8,0,0,City,181.3,0.06,2.58,35.58,4.046
CAR110,44.4,0,81.4,2278.0,11.4,0,0,City,328.5,0.44,2.62,191.55,16.728
CAR050,40.87,0,48.7,2246.0,16.3,1,1,City,406.0,0.85,4.42,206.79,24.698
CAR178,37.41,0,47.6,2216.0,20.0,1,2,Rural,395.4,0.39,1.54,76.26,8.613
CAR015,16.82,10,67.9,1993.0,23.5,1,1,Highway,142.2,0.42,1.89,112.41,12.412
CAR077,38.3,20,46.9,2620.0,19.0,0,2,Highway,193.2,0.66,4.19,167.94,27.327
CAR004,12.0,0,22.5,2752.0,16.8,1,1,City,206.0,0.14,3.12,62.14,6.639
CAR059,27.43,20,5.8,1953.0,41.9,0,1,Rural,138.0,0.83,0.78,4.23,0.76
CAR049,12.14,0,52.8,2320.0,33.2,0,2,City,,0.24,2.23,106.74,11.533
CAR018,24.23,10,60.7,1844.0,7.1,1,2,City,396.0,0.4,3.98,253.48,23.0185
CAR168,16.73,10,46.2,3015.0,26.9,1,2,City,,0.66,2.59,122.42,15.8935
CAR133,18.71,10,44.5,2288.0,21.1,1,2,Highway,236.4,0.32,0.89,39.91,5.571
CAR038,7.52,10,50.7,2437.0,39.7,1,2,City,254.6,0.63,3.24,169.15,7.143999999999999
CAR143,6.62,20,44.7,2040.0,45.4,1,2,Highway,113.4,0.4,1.18,46.35,6.289
CAR010,8.93,20,63.1,2585.0,18.1,0,0,City,363.9,0.82,3.45,205.99,8.4835
CAR094,9.06,10,56.2,2081.0,23.3,1,1,Highway,335.3,0.71,4.05,228.65,8.607
CAR101,26.47,20,73.1,1725.0,31.5,1,1,City,183.4,0.4,3.87,291.97,25.146499999999996
CAR034,19.4,20,42.8,2229.0,22.3,0,0,,444.2,0.31,1.65,61.05,8.186
CAR023,27.97,20,24.2,1218.0,24.3,1,1,City,379.0,0.47,3.21,79.48,13.15
CAR024,12.77,20,83.3,1767.0,38.8,0,0,City,352.8,0.78,4.18,307.79,12.131499999999999
CAR080,18.77,10,68.2,1889.0,31.2,1,2,City,398.4,0.5,2.29,138.36,17.8315
CAR089,26.65,0,,2342.0,,1,2,Rural,299.8,0.64,1.69,50.73,5.855
CAR115,16.96,10,79.8,1461.0,26.8,1,0,City,246.5,0.4,1.64,116.76,13.777
CAR025,10.38,10,43.9,2477.0,18.9,0,0,Highway,362.3,0.23,4.03,157.78,9.861
CAR171,32.86,0,21.4,2308.0,29.3,0,1,Highway,80.6,0.59,3.49,67.67,5.252
CAR120,36.59,0,81.4,1979.0,16.6,0,1,Highway,276.1,0.4,2.13,151.44,11.778
CAR085,39.83,20,30.2,1475.0,40.8,1,0,City,195.1,0.72,1.06,28.8,4.998
CAR143,36.36,10,72.7,2349.0,33.2,0,2,Rural,327.3,0.42,3.23,211.03,26.564
CAR127,20.65,85,50.9,1840.0,22.1,0,1,Rural,420.4,0.08,0.82,41.07,12.872
CAR073,12.36,20,33.5,2691.0,,1,0,,315.5,0.13,2.41,84.58,11.741999999999999
CAR036,12.64,20,41.8,2066.0,25.1,1,1,City,199.6,0.46,1.18,44.63,7.522
CAR052,6.72,20,43.9,1990.0,28.6,0,1,City,112.3,0.29,2.59,104.99,6.3839999999999995
CAR052,30.4,20,58.2,3458.0,31.9,0,0,Highway,422.6,0.55,1.95,114.01,16.431
CAR193,13.63,10,63.6,1527.0,35.6,1,2,Highway,311.1,0.65,3.08,192.48,12.948500000000001
CAR040,40.55,10,51.6,2404.0,24.9,1,1,City,353.4,0.14,1.53,78.2,10.91
CAR184,7.67,0,35.3,1899.0,11.7,1,1,City,206.5,0.6,3.6,119.03,7.286499999999999
CAR156,35.2,10,53.9,1937.0,21.3,1,1,Highway,434.5,0.18,2.4,131.55,14.297
CAR068,29.03,85,41.4,1878.0,23.6,1,1,,373.0,0.28,0.4,15.88,5.393
CAR185,20.81,10,36.8,2883.0,26.9,1,1,City,358.0,0.52,0.88,33.31,4.693
CAR119,20.21,85,,1223.0,,0,1,city,239.6,0.6,4.09,119.78,19.1995
CAR153,9.95,20,47.8,1121.0,42.4,1,0,Rural,116.4,0.76,1.55,67.07,9.452499999999999
CAR144,27.81,10,78.9,1895.0,38.5,1,1,,152.1,0.34,0.83,67.66,9.095
CAR154,10.98,85,36.9,1604.0,22.5,0,0,Highway,221.3,0.43,0.5,16.66,4.854
CAR032,21.73,20,50.0,,32.1,1,2,Rural,335.4,0.19,1.04,50.56,8.365
CAR173,37.15,85,57.6,2198.0,31.3,1,1,Rural,318.8,0.51,1.13,59.76,20.304
CAR099,5.09,20,76.7,2326.0,32.6,1,1,Highway,115.8,0.32,2.95,232.06,4.8355
CAR094,22.22,10,60.5,1965.0,26.8,1,1,City,180.8,0.25,2.65,153.62,19.947
CAR042,28.04,85,42.9,2616.0,17.6,1,2,,211.9,0.47,0.28,11.47,4.138
CAR178,30.79,20,35.4,2441.0,30.0,0,2,Rural,,0.74,1.5,52.28,9.361
CAR061,15.63,20,61.4,2239.0,33.5,0,2,Highway,329.7,0.54,0.38,21.49,3.297
CAR039,23.48,85,79.3,2132.0,34.2,1,2,City,421.9,0.2,2.96,206.75,22.306
CAR139,2.66,0,43.0,2445.0,29.4,0,2,,97.1,0.51,2.8,107.85,2.527
CAR067,5.17,0,111.60914804684724,2556.0,23.5,1,1,City,287.5,0.37,3.82,92.77,4.911499999999999
CAR178,9.25,10,44.3,2944.0,22.7,0,0,City,293.2,0.46,2.64,119.25,8.7875
CAR178,2.09,0,16.5,2282.0,37.8,0,2,Rural,77.4,0.37,4.03,58.25,1.9854999999999998
CAR089,23.28,20,74.2,2913.0,38.2,0,2,Rural,251.6,0.86,3.17,226.55,22.116
CAR192,40.94,10,49.3,2852.0,29.2,1,0,City,383.6,0.26,0.75,34.35,4.295
CAR079,35.75,10,18.3,2740.0,37.1,1,0,City,422.7,0.89,0.57,9.48,1.496
CAR171,31.94,20,218.10287680821398,2033.0,30.7,1,0,City,376.2,0.57,0.84,39.12,6.525
CAR080,33.35,20,50.0,2440.0,32.2,1,0,Rural,449.5,0.33,2.34,110.41,14.873
CAR042,6.39,20,7.8,1701.0,33.5,1,1,City,133.4,0.34,2.74,19.16,3.074
CAR159,37.32,0,31.5,2185.0,21.2,0,2,Highway,136.3,0.29,3.29,101.92,7.895
CAR068,19.97,20,16.9,1935.0,22.9,1,1,City,141.5,0.73,1.54,26.47,4.742
CAR040,40.56,20,69.7,1426.0,31.0,0,1,City,347.8,0.44,3.88,253.79,38.071
CAR016,7.66,10,32.8,1623.0,33.5,0,0,City,305.1,0.06,2.16,66.69,6.992
CAR200,22.65,20,87.5,1726.0,20.3,1,2,City,311.4,0.76,2.11,161.17,21.5175
CAR138,25.22,20,57.9,2869.0,43.9,1,1,Rural,336.5,0.57,3.44,178.26,23.958999999999996
CAR045,30.57,10,51.1,2147.0,35.9,0,1,City,436.3,0.84,3.0,137.04,19.963
CAR196,42.39,20,67.3,1611.0,32.6,1,0,Highway,120.6,0.41,1.06,74.43,9.173
CAR081,41.25,10,23.4,2224.0,30.4,0,1,Rural,150.3,0.28,0.55,13.2,1.612
CAR054,2.16,10,50.9,2410.0,24.2,1,1,City,243.8,0.37,2.81,128.28,2.052
CAR175,41.2,10,35.9,1910.0,23.6,0,1,Rural,,0.37,1.74,58.58,6.731
CAR166,37.87,0,65.3,2948.0,29.4,1,2,Rural,367.8,0.43,1.55,99.41,11.229
CAR087,22.72,20,53.9,1965.0,34.6,1,0,Highway,438.7,0.49,2.74,145.19,20.183
CAR044,41.07,10,61.0,2023.0,18.4,0,0,City,306.4,0.7,4.32,248.17,30.561
CAR126,13.23,10,39.5,1767.0,26.1,0,2,Rural,430.9,0.19,3.13,121.41,12.5685
CAR154,41.54,20,61.4,,30.4,1,0,Rural,239.6,0.83,0.85,46.19,7.083
CAR046,6.35,20,19.2,2525.0,28.9,0,1,City,362.6,0.69,3.98,79.28,6.0325
CAR175,4.39,10,60.0,1502.0,40.9,0,1,Highway,101.1,0.23,1.21,75.05,4.1705
CAR079,15.68,0,23.5,1628.0,25.0,1,0,City,268.0,0.86,4.37,105.74,10.734
CAR015,30.24,85,39.8,2320.0,24.1,1,1,Highway,195.2,0.31,4.28,162.44,28.727999999999998
CAR027,28.7,10,29.9,2627.0,32.0,1,2,Rural,380.8,0.39,1.76,52.32,7.504
CAR161,25.79,10,38.0,2887.0,33.9,1,0,Rural,177.1,0.34,3.08,113.57,13.716
CAR060,35.42,85,52.1,2652.0,18.6,0,2,City,84.3,0.43,1.71,81.25,28.412
CAR019,41.63,20,44.1,2846.0,23.8,1,1,City,269.1,0.66,0.22,9.84,1.771
CAR008,27.02,20,50.4,2151.0,11.3,0,0,City,442.8,0.45,2.69,137.88,19.611
CAR032,41.25,0,66.5,2846.0,18.2,1,2,City,415.1,0.68,3.44,194.78,27.508
CAR177,6.59,0,49.6,2255.0,29.1,0,1,city,368.8,0.7,0.26,12.24,1.328
CAR068,5.65,20,16.9,2753.0,29.9,1,1,Highway,77.7,0.42,2.59,40.93,5.3675
CAR187,4.76,0,37.7,,18.7,1,0,City,187.5,0.29,3.12,120.52,4.521999999999999
CAR132,5.07,10,39.4,2016.0,22.9,0,2,City,277.9,0.41,1.44,51.31,4.8165000000000004
CAR100,4.25,20,55.5,2543.0,27.1,0,1,City,222.8,0.41,2.48,129.43,4.0375
CAR043,20.74,20,41.5,2263.0,26.3,1,0,Highway,291.8,0.87,1.56,62.46,9.168
CAR150,10.47,20,38.6,2346.0,19.8,1,1,City,393.2,0.71,2.2,74.68,9.9465
CAR186,14.14,20,53.2,2691.0,23.6,1,2,Highway,144.2,0.16,3.52,175.64,13.433
CAR041,40.58,20,88.1,2598.0,28.0,1,2,Highway,125.1,0.39,3.66,311.07,38.550999999999995
CAR053,30.43,20,82.4,1093.0,29.9,0,1,Rural,210.6,0.68,2.42,171.76,24.53
CAR019,25.59,10,9.6,2380.0,29.7,1,1,City,210.7,0.59,2.82,23.72,3.397
CAR126,43.46,10,33.5,,24.9,0,1,City,383.5,0.51,4.02,119.24,15.976
CAR058,18.4,10,47.0,3391.0,,0,1,City,242.7,0.41,4.34,178.67,17.479999999999997
CAR189,16.43,20,100.2,2683.0,21.7,1,2,City,151.4,0.13,2.8,274.33,15.6085
CAR077,25.56,20,24.0,2394.0,39.0,0,2,City,149.9,0.52,1.52,35.11,6.43
CAR158,11.33,85,32.7,1928.0,20.7,1,2,City,271.2,0.58,3.01,100.87,10.763499999999999
CAR013,42.02,10,296.6943185578689,2252.0,13.2,1,1,City,198.1,0.68,2.09,123.84,17.815
CAR119,11.09,10,72.2,1332.0,38.6,0,0,City,381.4,0.15,0.97,69.04,8.39
CAR099,6.58,85,13.8,2602.0,15.8,1,0,City,266.7,0.3,4.21,57.12,6.2509999999999994
CAR109,42.97,10,78.5,2919.0,,1,0,City,85.7,0.9,4.23,302.92,40.8215
CAR188,40.46,10,70.5,3701.0,24.9,1,0,City,134.8,0.67,4.11,277.32,37.73
CAR191,11.77,85,52.7,1913.0,28.5,1,0,Rural,78.9,0.52,0.28,13.72,4.334
CAR166,11.23,20,32.7,1585.0,29.0,1,0,,170.4,0.63,1.73,53.0,8.04
CAR084,27.81,10,40.1,2195.0,22.7,0,2,Highway,95.0,0.13,3.25,127.79,13.012
CAR129,15.84,20,66.4,2141.0,34.6,0,0,Highway,92.4,0.4,4.26,245.68,15.048
CAR031,11.79,10,68.3,2395.0,33.6,1,1,City,449.9,0.6,0.26,15.25,2.21
CAR074,31.45,20,50.4,2276.0,36.0,0,2,Highway,186.3,0.75,3.21,139.27,22.155
CAR118,4.29,20,41.4,2695.0,33.9,0,0,City,150.2,0.1,4.48,191.5,4.0755
CAR137,22.61,20,46.7,,28.8,0,1,City,326.2,0.89,4.04,178.85,21.479499999999998
CAR073,8.34,20,23.0,2679.0,27.9,0,0,City,386.5,0.1,3.69,86.04,7.922999999999999
CAR008,9.6,10,21.6,2418.0,31.0,0,1,City,160.9,0.8,1.94,40.84,5.68
CAR036,27.64,20,34.9,2426.0,11.2,0,2,Rural,284.7,0.87,1.36,40.48,7.123
CAR174,43.11,10,40.7,2283.0,,1,1,City,431.0,0.45,2.38,98.72,14.558
CAR058,20.26,85,27.3,2814.0,42.5,1,2,city,188.4,0.21,2.41,56.13,19.247
CAR086,6.5,20,27.6,1764.0,36.7,0,2,City,299.7,0.25,1.02,27.65,4.467
CAR144,34.0,10,63.5,5163.594637698344,34.6,1,1,City,294.8,0.83,0.88,56.25,7.871
CAR092,26.81,85,38.1,11927.344955239836,31.3,0,1,Highway,417.6,0.51,0.93,32.46,11.064
CAR057,15.15,10,40.2,2199.0,9.4,1,1,City,160.2,0.78,4.27,180.18,14.3925
CAR167,16.21,20,61.6,2327.0,33.0,0,1,City,175.7,0.59,3.43,195.08,15.3995
CAR143,30.72,85,37.4,1661.0,13.9,1,0,City,95.0,0.72,3.36,118.7,29.183999999999997
CAR129,26.92,0,61.9,3329.0,35.3,0,2,City,312.0,0.2,3.77,241.58,25.574
CAR080,25.73,85,53.9,2308.0,38.5,1,1,City,392.2,0.69,3.16,147.67,24.4435
CAR058,33.42,10,73.4,2423.0,30.7,1,1,Highway,104.9,0.87,3.41,239.47,29.443
CAR031,37.3,20,,1648.0,27.4,1,1,City,287.8,0.36,1.48,117.74,19.401
CAR177,20.21,10,62.8,2820.0,20.9,1,0,,171.2,0.14,2.06,122.35,13.749
CAR166,23.17,10,38.3,2710.0,25.6,1,2,City,212.1,0.1,1.39,47.62,6.448
CAR144,18.51,20,56.9,2484.0,22.4,1,2,Rural,188.9,0.54,3.22,170.94,17.584500000000002
CAR062,28.87,10,13.5,1873.0,28.1,0,1,City,78.6,0.32,2.23,31.01,4.096
CAR133,3.05,20,32.0,1358.0,8.5,1,2,City,132.4,0.09,2.37,71.35,2.8974999999999995
CAR126,17.51,85,65.4,2115.0,29.2,1,2,City,196.7,0.7,3.03,193.23,16.6345
CAR067,40.0,0,59.5,2323.0,23.7,0,0,City,426.4,0.39,2.84,172.42,14.839
CAR137,44.51,20,64.3,1755.0,31.3,0,1,Rural,,0.4,3.48,216.01,30.463
CAR135,18.14,85,55.9,,21.2,0,2,Highway,284.8,0.78,1.77,85.43,17.233
CAR048,21.21,20,30.1,,18.5,1,2,City,433.2,0.5,0.41,11.41,2.243
CAR049,36.06,20,44.8,2411.0,24.1,1,2,Rural,377.8,0.45,1.71,68.1,12.067
CAR101,44.57,20,66.6,2520.0,22.7,0,1,City,323.6,0.57,4.16,245.07,39.596
CAR149,34.24,20,39.1,1672.0,28.9,0,0,Rural,307.0,0.06,0.74,26.04,3.084
CAR092,8.21,10,66.1,1520.0,24.6,0,2,Highway,163.4,0.5,3.68,209.7,7.7995
CAR137,11.5,10,18.8,2699.0,23.4,1,2,City,404.0,0.73,2.9,56.17,9.544
CAR047,8.96,10,54.1,2133.0,34.6,1,1,Highway,319.2,0.74,1.28,70.19,8.512
CAR009,12.6,0,25.7,3229.0,25.0,1,0,City,403.7,0.14,1.03,27.31,2.355
CAR002,13.36,20,64.9,2201.0,45.5,1,1,City,210.4,0.14,2.43,143.93,12.691999999999998
CAR010,14.78,20,78.8,1752.0,6.6,0,0,Rural,155.6,0.27,2.78,223.79,14.040999999999999
CAR190,43.9,0,60.0,2585.0,36.7,1,0,Highway,218.0,0.4,1.62,98.16,7.574
CAR093,20.13,10,27.6,3090.0,44.6,0,0,Highway,376.7,0.38,1.8,51.5,6.412
CAR020,8.2,20,54.0,8866.698056387728,26.8,1,1,City,390.6,0.12,1.33,70.09,7.789999999999999
CAR168,8.52,10,37.5,2539.0,44.4,1,1,Highway,190.0,0.62,3.83,148.7,8.094
CAR134,14.22,10,38.0,2830.0,29.0,1,2,Highway,132.3,0.86,0.37,12.38,1.705
CAR030,25.74,20,60.4,1684.0,36.0,0,1,Rural,386.1,0.43,3.32,191.25,24.452999999999996
CAR015,4.86,10,63.8,2987.0,37.5,0,0,,301.8,0.33,3.31,208.19,4.617
CAR042,42.72,10,52.9,2365.0,31.7,0,0,City,102.5,0.63,2.84,148.86,18.093
CAR111,7.22,10,40.7,2104.0,25.2,1,1,Rural,75.9,0.17,1.4,56.74,6.416
CAR072,16.58,20,45.7,2734.0,34.4,1,1,Rural,425.4,0.11,3.28,155.29,15.750999999999998
CAR132,19.18,20,64.9,2854.0,31.0,0,2,,112.4,0.59,1.17,72.77,11.518
CAR127,29.15,85,66.8,2947.0,28.4,0,2,City,259.7,0.87,3.61,218.63,27.6925
CAR074,13.33,20,73.7,700.0,37.9,1,0,Highway,412.0,0.29,1.18,83.32,10.252
CAR043,9.03,10,52.9,2059.0,22.4,0,2,City,159.6,0.39,2.69,143.68,8.578499999999998
CAR179,8.64,10,64.8,2335.0,41.2,0,1,City,214.1,0.9,0.96,57.34,8.208
CAR012,17.08,0,82.6,1703.0,37.0,1,0,Highway,413.3,0.62,4.26,310.61,16.226
CAR068,23.79,20,56.3,1315.0,37.0,0,0,City,348.4,0.68,2.3,131.28,21.301
CAR084,18.89,20,14.4,1878.0,17.0,1,0,City,134.8,0.52,1.08,14.35,2.171
CAR027,40.09,10,52.8,3021.0,30.2,0,2,City,89.5,0.22,1.33,71.46,9.612
CAR044,42.19,20,61.0,2018.0,28.0,1,1,,197.7,0.86,2.92,151.87,23.708
CAR087,24.06,10,29.1,1348.0,30.7,1,2,City,111.7,0.26,4.23,127.22,15.811
CAR199,38.33,0,65.4,2407.0,,1,0,Highway,,0.35,0.37,22.46,1.723
CAR100,39.57,0,60.2,3200.0,29.9,0,0,Highway,395.6,0.72,1.75,110.02,9.53
CAR118,3.76,20,18.1,2960.0,22.0,0,0,Rural,173.6,0.24,0.29,4.62,0.63
CAR174,6.95,20,63.0,2675.0,20.7,1,0,City,178.4,0.06,1.45,86.96,6.6025
CAR017,12.35,10,17.9,2228.0,25.4,0,0,,189.0,0.72,4.36,77.72,9.577
CAR164,39.79,0,,3465.0,30.7,1,2,City,319.4,0.65,1.92,67.87,9.329
CAR087,7.82,0,82.7,2091.0,8.6,1,0,City,199.1,0.14,3.37,240.69,7.429
CAR135,19.5,20,28.7,1955.0,29.2,1,1,Rural,352.2,0.73,3.4,87.27,13.842
CAR154,36.87,20,56.5,2285.0,22.2,1,2,City,,0.68,4.43,241.95,35.0265
CAR196,6.56,10,5.0,2118.0,16.1,1,1,Highway,379.2,0.32,4.46,21.98,2.385
CAR022,8.13,0,86.3,2299.0,16.4,0,1,Rural,220.8,0.15,2.56,211.46,7.7235000000000005
CAR106,4.99,20,69.0,2140.0,28.0,0,2,City,283.1,0.55,1.25,73.32,4.7405
CAR131,31.25,10,57.3,,33.9,0,1,Highway,257.8,0.33,1.82,100.48,11.052
CAR016,2.39,20,40.2,2474.0,28.4,0,0,Highway,112.1,0.11,4.33,174.03,2.2705
CAR160,21.4,10,43.1,2476.0,41.6,0,0,Highway,79.8,0.08,0.92,35.47,3.496
CAR010,39.84,10,104.7,3294.0,24.5,1,0,City,,0.69,0.29,26.24,4.085
CAR140,37.06,20,35.9,2439.0,28.9,0,0,City,298.9,0.58,2.13,70.44,11.211
CAR097,17.29,10,64.1,2531.0,36.0,0,1,City,117.0,0.48,1.66,107.53,13.519
CAR016,36.78,10,66.9,2899.0,32.3,1,0,City,391.4,0.35,1.34,90.92,11.23
CAR064,12.94,20,53.8,2141.0,24.1,1,0,Highway,105.8,0.56,0.68,32.95,4.361
CAR188,17.26,10,38.2,2038.0,34.4,0,1,Highway,424.0,0.19,2.19,80.86,8.068
CAR024,21.73,10,28.5,1708.0,46.3,0,0,Rural,390.8,0.48,3.19,78.02,10.656
CAR191,32.53,20,86.2,1479.0,35.9,0,2,Highway,188.8,0.79,0.41,30.25,4.754
CAR144,21.77,20,73.2,2311.0,38.5,1,1,Rural,403.2,0.78,1.99,141.86,20.6815
CAR195,15.13,20,48.6,2756.0,34.3,1,1,Highway,217.8,0.52,1.83,89.47,13.837
CAR135,4.42,20,54.8,1641.0,26.0,1,1,City,205.7,0.54,3.6,191.07,4.199
CAR084,37.9,0,54.1,2935.0,,1,1,City,169.3,0.25,1.48,82.57,7.984
CAR015,8.78,20,49.2,2980.0,22.3,1,1,City,335.9,0.12,3.25,161.11,8.341
CAR092,39.43,10,38.8,1989.0,22.1,1,1,City,77.8,0.58,2.03,69.42,9.405
CAR143,31.79,0,10.9,1941.0,20.8,0,0,City,355.2,0.45,1.99,21.5,1.946
CAR193,29.47,85,37.9,2741.0,32.5,1,1,Highway,350.5,0.32,2.91,106.92,27.996499999999997
CAR104,31.93,10,19.4,,18.8,1,1,City,264.2,0.39,3.87,66.06,8.837
CAR120,26.28,10,48.4,1264.0,29.7,1,1,City,379.4,0.78,4.28,176.14,23.779
CAR007,34.37,20,55.4,10985.607447900726,33.8,1,1,Rural,233.8,0.76,2.28,117.18,19.97
CAR107,18.77,85,51.0,2308.0,35.1,1,1,Highway,359.3,0.41,3.69,177.73,17.8315
CAR058,14.84,20,31.4,2787.0,35.8,1,1,Highway,281.0,0.74,4.18,116.27,14.097999999999999
CAR199,30.91,10,47.8,2258.0,33.0,1,2,Rural,305.7,0.3,1.8,76.13,10.713
CAR155,34.24,0,48.4,2301.0,39.7,1,1,City,424.2,0.09,1.57,69.68,8.248
CAR179,36.21,85,70.9,1637.0,26.0,0,0,City,172.2,0.62,3.87,284.86,34.399499999999996
CAR030,27.7,85,30.4,2647.0,44.1,1,1,City,414.4,0.72,1.67,45.92,17.852
CAR048,3.39,85,58.9,2340.0,37.4,1,1,City,417.3,0.87,2.2,117.89,3.2205
CAR081,16.24,10,36.1,1856.0,28.4,0,0,Highway,400.9,0.57,1.21,37.21,3.873
CAR080,42.07,10,58.5,2025.0,20.1,1,2,Rural,146.5,0.79,0.75,45.48,6.313
CAR118,28.8,0,,1903.0,23.5,0,2,Highway,346.8,0.53,1.14,56.98,5.545
CAR063,16.58,0,46.0,2063.0,24.3,1,1,City,439.2,0.46,3.46,155.6,15.750999999999998
CAR040,10.55,0,49.2,2164.0,21.5,1,0,City,166.4,0.72,4.44,186.71,10.0225
CAR051,24.24,20,47.3,2210.0,,0,0,Highway,292.9,0.8,2.43,115.82,16.882
CAR190,40.83,10,94.3,1937.0,20.9,1,1,Rural,178.9,0.52,1.25,115.76,15.231
CAR003,38.87,10,54.6,2164.0,30.0,0,0,City,,0.62,4.4,220.15,26.994
CAR012,18.07,20,56.6,1940.0,36.3,0,2,City,114.3,0.26,2.62,135.9,17.1665
